,website,address,unit_number,bed,bath,amenity,price,sqft
3004,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-903,1 bed,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2663,846
3005,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-1003,1 bed,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2688,846
3006,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-701,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2653,836
3007,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-901,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2703,836
3008,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-1001,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2728,836
3009,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-401,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2880,940
3010,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-501,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2885,940
3011,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-601,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2910,940
3012,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-406,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2889,1064
3013,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-606,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2919,1064
3014,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2301,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4265,879
3015,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2401,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4315,879
3016,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-428,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2129,807
3017,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-412,1 bed,1 bath,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2278,845
3018,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1524,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2913,1006
3019,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1724,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3048,1006
3020,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1730,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3048,1006
3021,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-408,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2757,1034
3022,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-908,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2862,1034
3023,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-1008,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",2887,1034
3024,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-406,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3228,1146
3025,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-906,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3333,1146
3026,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-1006,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3358,1146
3027,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-414,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3317,1211
3028,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-614,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3347,1211
3029,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1814,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3867,1211
3030,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-521,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3395,1284
3031,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-621,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3420,1284
3032,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-821,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3745,1284
3033,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-616,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3573,1288
3034,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-716,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3598,1288
3035,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1816,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4093,1288
3036,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-734,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3600,1251
3037,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1234,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3725,1251
3038,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1734,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4065,1251
3039,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1705,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3979,1151
3040,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1805,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3984,1151
3041,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1905,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3989,1151
3042,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1206,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3615,1157
3043,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1406,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3660,1157
3044,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1706,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3780,1157
3045,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-416,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3800,1305
3046,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-616,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3830,1305
3047,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit ST-816,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3920,1305
3048,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1829,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4276,1358
3049,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1629,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4266,1358
3050,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-729,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3806,1358
3051,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1810,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",3893,1177
3052,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1433,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4573,1459
3053,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1533,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4583,1459
3054,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-1633,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4588,1459
3055,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2116,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4241,1215
3056,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2216,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4346,1215
3057,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2316,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4926,1215
3058,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2333,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",4504,1249
3059,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2322,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",5090,1155
3060,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2420,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",5140,1155
3061,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2425,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",5298,1204
3062,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2325,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",5448,1204
3063,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2426,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",5383,1371
3064,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2428,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",5383,1371
3065,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2326,2 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",5533,1371
3066,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2410,3 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",11840,2283
3067,https://www.apartments.com/jasper-towers-denver-co/9ypx096/,"1777 Chestnut Pl, Denver, CO 80202",Unit NT-2310,3 beds,2 baths,"{'Unique Features': ['5 Piece Bath', 'Built In Bookshelves*', 'City View 1', 'Polished Concrete Floor', 'Stainless Steel', 'Top Floor']}",12040,2283
3068,https://www.apartments.com/the-dorsey-denver-co/tvjq648/,"600 Park Ave W, Denver, CO 80205",Unit 1112,Studio,1 bath,"{'Features': ['Controlled Access', 'Storage Space', 'Washer/Dryer', 'Air Conditioning', 'Dishwasher', 'Refrigerator', 'Community Wi-fi', 'Other', 'Smart Thermostat', 'stainless steel', 'Wood-Style flooring', 'Balcony']}",1400,483
3069,https://www.apartments.com/the-dorsey-denver-co/tvjq648/,"600 Park Ave W, Denver, CO 80205",Unit 1012,Studio,1 bath,"{'Features': ['Controlled Access', 'Storage Space', 'Washer/Dryer', 'Air Conditioning', 'Dishwasher', 'Refrigerator', 'Community Wi-fi', 'Other', 'Smart Thermostat', 'stainless steel', 'Wood-Style flooring', 'Balcony']}",1620,483
3070,https://www.apartments.com/the-dorsey-denver-co/tvjq648/,"600 Park Ave W, Denver, CO 80205",Unit 612,Studio,1 bath,"{'Features': ['Controlled Access', 'Storage Space', 'Washer/Dryer', 'Air Conditioning', 'Dishwasher', 'Refrigerator', 'Community Wi-fi', 'Other', 'Smart Thermostat', 'stainless steel', 'Wood-Style flooring', 'Balcony']}",1590,483
3071,https://www.apartments.com/the-dorsey-denver-co/tvjq648/,"600 Park Ave W, Denver, CO 80205",Unit 703,Studio,1 bath,"{'Features': ['Controlled Access', 'Storage Space', 'Washer/Dryer', 'Air Conditioning', 'Dishwasher', 'Refrigerator', 'Community Wi-fi', 'Other', 'Smart Thermostat', 'stainless steel', 'Wood-Style flooring', 'Balcony']}",1440,459
3072,https://www.apartments.com/the-dorsey-denver-co/tvjq648/,"600 Park Ave W, Denver, CO 80205",Unit 1229,Studio,1 bath,"{'Features': ['Controlled Access', 'Storage Space', 'Washer/Dryer', 'Air Conditioning', 'Dishwasher', 'Refrigerator', 'Community Wi-fi', 'Other', 'Smart Thermostat', 'stainless steel', 'Wood-Style flooring', 'Balcony']}",1485,491
3073,https://www.apartments.com/the-dorsey-denver-co/tvjq648/,"600 Park Ave W, Denver, CO 80205",Unit 1329,Studio,1 bath,"{'Features': ['Controlled Access', 'Storage Space', 'Washer/Dryer', 'Air Conditioning', 'Dishwasher', 'Refrigerator', 'Community Wi-fi', 'Other', 'Smart Thermostat', 'stainless steel', 'Wood-Style flooring', 'Balcony']}",1515,491
